id,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,data_channel,weekday,shares,y
11598,7.0,317.0,0.674050630778,0.999999994819,0.854922275363,7.0,0.0,0.0,1.0,4.88012618297,10.0,217.0,,523.375,0.0,,23820.0,0.0,4566.66666667,2095.21496483,0.0,0.0,0.0,,0.0200113227009,0.82010448687,0.119846368233,0.0200374105258,0.611924603175,,0.0378548895899,0.0157728706625,0.705882352941,0.294117647059,0.40505952381,0.1,0.5,-0.445,-1.0,-0.1,0.75,-0.25,0.25,0.25,World,Tuesday,5200,1
11792,7.0,447.0,0.605568444071,,0.717171714757,19.0,3.0,0.0,31.0,4.71364653244,10.0,4.0,410.0,182.1,22100.0,843300.0,330020.0,2728.81919332,7199.96226415,3852.97350386,0.0,0.0,0.0,0.805209297414,0.0200232761511,0.0200500220957,0.134650430437,0.0200669739019,,0.23620414673,0.0604026845638,0.00223713646532,0.964285714286,0.0357142857143,,0.05,1.0,-0.4,-0.4,-0.4,0.0,0.0,0.5,,Business,Friday,5900,1
8685,11.0,543.0,0.555765594413,0.999999996933,,,2.0,0.0,11.0,4.56906077348,7.0,4.0,1100.0,500.142857143,1100.0,690400.0,364257.142857,1100.0,5558.12195122,3271.40915553,,3600.0,3600.0,0.0286089301917,0.0285815395156,0.0285717534505,0.885642080161,0.0285956966813,0.609392361111,0.085338147096,0.0552486187845,0.0497237569061,0.526315789474,0.473684210526,0.43098989899,0.05,1.0,-0.304989711934,-1.0,-0.05,,0.0,0.5,0.0,Lifestyle,Friday,823,0
11071,12.0,732.0,0.544285713508,0.999999997872,,14.0,,23.0,1.0,4.60382513661,6.0,-1.0,888.0,292.333333333,,843300.0,,898.75,3946.70962963,2541.97779578,737.0,1200.0,968.5,,0.339506002141,0.0353995441233,0.558122183388,0.0334957680774,0.518244949495,0.152272727273,0.0396174863388,0.0136612021858,,0.25641025641,,0.05,0.85,-0.241666666667,-0.6,,,0.0,0.5,0.0,Entertainment,,1100,0
16877,13.0,327.0,,0.999999994565,0.793478256557,9.0,6.0,1.0,0.0,4.58409785933,9.0,4.0,,333.0,,690400.0,167766.666667,0.0,,3103.14298411,2900.0,3000.0,2933.33333333,0.0222776240011,0.022301073357,0.0222305351146,,0.359740914488,0.525858585859,0.251535353535,0.045871559633,0.0,1.0,0.0,0.337535353535,0.0333333333333,0.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Tech,Tuesday,3000,1
35611,11.0,390.0,0.552083331896,0.999999995816,,3.0,1.0,1.0,1.0,4.7358974359,8.0,4.0,12400.0,2102.0,0.0,843300.0,,0.0,12400.0,3157.70490015,6000.0,6000.0,6000.0,0.0250010671087,0.0250024684257,0.776870673008,0.025000792197,,0.411217948718,0.111217948718,0.0410256410256,0.0128205128205,0.761904761905,0.238095238095,0.286458333333,0.0333333333333,,,-0.5,,0.375,-0.125,0.125,0.125,World,Thursday,1000,0
37064,9.0,1000.0,,0.999999998476,0.592987803974,37.0,6.0,1.0,0.0,5.303,6.0,4.0,151.0,65.6,0.0,843300.0,164533.333333,,3271.83301144,1918.588851,650.0,,6787.5,0.0344093930034,0.0334224363696,0.865304288819,0.0335269602557,0.0333369215527,0.365031759518,0.0442482906502,0.037,0.024,0.606557377049,,0.268276588277,,0.8,,-1.0,,0.0,0.0,0.5,0.0,World,,674,0
5721,10.0,522.0,0.549132946919,0.9999999967,0.742574254975,7.0,7.0,1.0,1.0,4.44444444444,10.0,,506.0,,3800.0,843300.0,,1704.81818182,7614.1875,3078.36680704,771.0,5900.0,2478.57142857,0.919807141296,0.0200060162183,0.0200691294284,,0.0201051650529,0.332035147392,0.082619047619,0.0344827586207,0.0210727969349,,0.379310344828,0.342777777778,0.16,0.75,-0.241919191919,-0.5,-0.05,0.0,0.0,,0.0,Business,Friday,1000,0
23913,10.0,384.0,0.606469001061,0.999999995781,0.746835439887,11.0,,1.0,0.0,4.796875,4.0,217.0,419.0,306.0,2500.0,80400.0,48100.0,1110.66666667,2765.7443447,2160.05065968,1100.0,2100.0,1600.0,0.0500033338791,0.0522037995369,0.0501479990044,0.797644840825,0.0500000267551,0.3890625,,0.0364583333333,0.0182291666667,0.666666666667,0.333333333333,0.405952380952,0.0333333333333,0.8,-0.244047619048,-0.5,-0.05,0.0,0.0,0.5,0.0,Entertainment,Monday,952,0
25946,11.0,141.0,0.733812944361,0.999999988095,,,1.0,0.0,0.0,4.82269503546,7.0,-1.0,932.0,185.6,,843300.0,206085.714286,0.0,4244.00516987,,3600.0,3600.0,3600.0,0.0288432799788,0.0285807873075,0.300899223208,0.02868789224,0.612988817266,0.507859848485,0.132670454545,0.0567375886525,0.00709219858156,0.888888888889,,0.340340909091,0.136363636364,0.5,-0.6,-0.6,-0.6,0.577272727273,0.268181818182,0.0772727272727,0.268181818182,Lifestyle,Saturday,1200,0
24531,9.0,,0.480234259912,0.999999997585,0.661835747194,,3.0,16.0,0.0,4.46219686163,9.0,-1.0,704.0,235.444444444,704.0,843300.0,258278.222222,704.0,4329.13594233,2877.01107455,2000.0,23900.0,12950.0,0.0222755250503,0.687059126009,0.0222318180837,0.0225021954501,,0.526122986029,0.0896693191505,,0.0299572039943,0.5625,0.4375,0.430295013628,0.0333333333333,1.0,,-0.7,-0.1,0.0,0.0,0.5,0.0,Entertainment,Friday,967,0
37590,11.0,279.0,,0.99999999375,0.812499994922,4.0,3.0,1.0,0.0,4.72043010753,9.0,-1.0,550.0,188.625,0.0,843300.0,218644.444444,0.0,5045.96339286,2852.52725653,2400.0,,33166.6666667,0.333568212617,,0.315324141039,0.0222437146083,0.306639080607,0.432385361552,0.162169312169,0.0322580645161,0.00716845878136,0.818181818182,0.181818181818,0.374338624339,0.2,0.6,-0.225,-0.25,-0.2,0.0,0.0,,,Tech,Monday,1100,0
15801,,723.0,0.485148514165,0.999999997854,0.603004290551,15.0,,31.0,0.0,,7.0,-1.0,,247.833333333,,843300.0,278514.285714,,8212.00180505,4023.30594848,10400.0,10400.0,10400.0,0.0285724409332,0.0287495898416,,0.884523491052,0.0289424271531,0.575877192982,0.0150584795322,,0.0290456431535,0.5625,0.4375,0.416049382716,0.1,0.9,-0.484523809524,-1.0,-0.1,,-0.3125,0.1875,0.3125,,Tuesday,1600,1
32700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-1.0,550.0,159.0,0.0,843300.0,208000.0,0.0,4208.14285714,2451.68306687,,0.0,0.0,0.0400136018089,0.0400138788985,0.444545537142,0.435416719854,0.0400102622967,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,World,Friday,622,0
13437,13.0,97.0,0.773195868318,0.999999982456,0.912280685749,5.0,1.0,0.0,0.0,4.61855670103,8.0,4.0,493.0,171.75,1800.0,843300.0,259350.0,1002.0,3933.4357213,2461.00512623,835.0,835.0,835.0,,0.0250216115738,0.0250636862448,,0.686518185282,0.431287878788,0.286136363636,0.0824742268041,0.0103092783505,0.888888888889,0.111111111111,0.414128787879,0.136363636364,0.8,-0.125,-0.125,-0.125,0.375,-0.125,0.125,0.125,Business,Friday,737,0
27103,11.0,721.0,0.464335663686,0.999999997696,0.640552993916,,6.0,4.0,1.0,4.66990291262,10.0,-1.0,429.0,122.625,0.0,843300.0,308440.0,0.0,3607.86679414,2211.60074692,1100.0,4000.0,,0.176526098498,0.0200024247039,0.0200042537581,0.0200011013981,0.763466121642,0.400595238095,0.0958321569735,,0.0152565880721,0.65625,0.34375,0.384719645434,0.1,,,-0.5,,0.166666666667,0.0,0.333333333333,0.0,Tech,Wednesday,2300,1
17381,10.0,256.0,0.60937499762,0.999999993506,,9.0,1.0,5.0,0.0,4.50390625,9.0,,939.0,274.375,0.0,843300.0,236744.444444,0.0,7668.39506173,4087.47397742,0.0,0.0,,0.0222240746813,0.0226474830367,0.0222755303151,0.910624483995,0.0222284279716,0.421666666667,0.108333333333,0.04296875,0.015625,0.733333333333,0.266666666667,0.315909090909,0.1,0.6,,-0.8,-0.05,0.0,,0.5,0.0,Lifestyle,Tuesday,12500,1
1248,12.0,,0.531111109931,0.999999996047,0.719367586089,4.0,0.0,1.0,1.0,4.58387799564,7.0,-1.0,869.0,173.0,0.0,843300.0,231814.285714,0.0,3539.03587851,1700.6882133,0.0,0.0,0.0,0.0285759080468,0.0285762750242,0.885694747323,,0.0285786831403,0.521984126984,0.108253968254,0.037037037037,0.0217864923747,0.62962962963,0.37037037037,0.328431372549,0.1,0.5,-0.254444444444,,-0.1,0.85,0.25,0.35,,World,Thursday,1100,0
6296,7.0,489.0,0.625282165631,,,18.0,4.0,17.0,,4.67484662577,6.0,-1.0,330.0,97.2,,,361050.0,0.0,7415.27676538,4236.84181517,3100.0,4300.0,3700.0,0.033335248308,0.0333953182963,0.0333344892434,0.866600654771,0.0333342893812,0.478560036455,0.225692071087,0.0245398773006,0.0081799591002,0.75,0.25,0.454220779221,0.136363636364,1.0,-0.321875,-0.5,-0.1875,0.0,0.0,0.5,0.0,Lifestyle,Thursday,1000,0
9399,9.0,1610.0,0.351351351131,0.999999998932,,11.0,2.0,,0.0,4.44161490683,10.0,-1.0,211.0,83.8,0.0,843300.0,170120.0,0.0,3941.88159032,1655.36944748,3500.0,3500.0,3500.0,,,0.918505472863,0.0201067951375,0.0200030974769,0.388146143979,0.122791375291,0.0335403726708,0.0136645962733,0.710526315789,0.289473684211,0.33664983165,0.0333333333333,1.0,-0.187689393939,-0.6,-0.05,0.0,0.0,0.5,0.0,Social Media,Friday,1900,1
31204,12.0,752.0,0.508064515446,0.999999997573,0.740291260339,12.0,5.0,1.0,0.0,4.55718085106,7.0,-1.0,892.0,291.857142857,1200.0,843300.0,239100.0,1097.33333333,4847.30635838,3128.09009885,1100.0,1100.0,1100.0,0.0294929820969,0.446692647086,0.196871893034,0.298370910433,0.0285715673501,0.417452050265,0.172927188552,0.0385638297872,0.00797872340426,0.828571428571,0.171428571429,0.361128526646,0.1,0.7,-0.299537037037,-0.4,-0.125,0.0,0.0,0.5,0.0,Entertainment,Monday,982,0
16294,10.0,184.0,0.587912084682,0.999999991304,0.695652167864,2.0,,0.0,2.0,4.47282608696,9.0,-1.0,3700.0,686.44875,0.0,843300.0,408211.111111,0.0,10550.0,5290.73229586,1800.0,1800.0,,0.133870802107,0.0224343071628,0.0222241553047,0.799242360291,0.0222283751351,0.284343434343,0.164747474747,0.0489130434783,0.0054347826087,0.9,0.1,,0.1,0.5,-0.155555555556,-0.155555555556,-0.155555555556,0.0,0.0,0.5,0.0,Lifestyle,Saturday,11700,1
28047,13.0,342.0,,0.99999999505,0.767326728875,2.0,1.0,1.0,0.0,4.37426900585,7.0,-1.0,1700.0,,1200.0,843300.0,231485.714286,,5700.0,3961.68592153,1200.0,,1200.0,0.0285716330192,0.885647919168,0.02858951318,0.0286194145228,0.0285715201099,0.456086207699,0.128240352837,0.0497076023392,0.0175438596491,0.739130434783,0.260869565217,0.301088617265,0.0625,0.6,-0.190509259259,-0.5,-0.05,0.3,0.2,0.2,0.2,,Wednesday,783,0
32264,10.0,488.0,0.507186857275,0.99999999654,0.688581312496,10.0,5.0,0.0,2.0,4.72336065574,8.0,-1.0,480.0,110.597142857,0.0,843300.0,291700.0,0.0,7308.78072,3448.28573164,608.0,2300.0,1182.0,0.296054402878,,0.343807996404,0.0256060374711,,,0.132187902188,0.0389344262295,0.0143442622951,0.730769230769,0.269230769231,0.356102756892,0.1,0.8,-0.267857142857,-0.5,-0.125,0.95,0.55,0.45,0.55,Entertainment,Tuesday,1300,0
38840,14.0,1276.0,0.378442171221,,0.605182925907,6.0,5.0,1.0,1.0,,10.0,4.0,436.0,273.777777778,0.0,690400.0,100820.0,0.0,4163.43203883,2828.09879318,2500.0,,2950.0,,0.830054495552,0.0201776058208,0.0206817253321,0.0200009293368,0.526143713058,0.133169922525,0.0666144200627,0.0235109717868,0.739130434783,0.260869565217,,0.0333333333333,1.0,-0.380202991453,-1.0,-0.075,,0.1,0.5,0.1,Entertainment,Wednesday,689,0
30194,13.0,323.0,0.580128203269,0.999999994318,0.761363632038,,3.0,1.0,0.0,4.41795665635,10.0,4.0,727.0,212.571428571,0.0,843300.0,134092.7,0.0,3496.26834862,,,1400.0,,0.0204413228094,,0.273051475826,0.0200040850431,0.565757815026,0.408017676768,0.134974747475,0.0216718266254,0.0061919504644,0.777777777778,0.222222222222,0.333766233766,0.136363636364,0.6,-0.358333333333,-0.5,-0.216666666667,0.0,0.0,0.5,0.0,World,Wednesday,1500,1
12679,8.0,491.0,0.492753622168,0.999999996795,0.612179485217,22.0,4.0,5.0,0.0,5.37474541752,10.0,86.0,1200.0,326.875,0.0,86200.0,29780.0,,3945.78869565,1926.97615545,0.0,0.0,0.0,0.828993633611,0.0181890920588,,0.0182442817838,0.0185216198691,0.37970150005,0.116072687003,0.0386965376782,0.0162932790224,0.703703703704,0.296296296296,,0.05,1.0,-0.16875,-0.4,-0.0714285714286,0.0,0.0,0.5,,Tech,Thursday,1100,0
39512,7.0,444.0,0.536130534881,0.999999996835,0.588607593074,11.0,10.0,12.0,2.0,5.00225225225,10.0,-1.0,3100.0,423.9,3100.0,843300.0,259290.0,2812.68913227,,3430.64581567,889.0,28400.0,6032.11111111,0.202313472438,0.267732243322,,0.489851071245,0.0200057535289,0.464545454545,0.437316017316,0.0630630630631,0.00675675675676,0.903225806452,0.0967741935484,0.609145021645,0.0333333333333,1.0,-0.416666666667,-0.5,-0.25,0.5,0.5,0.0,0.5,Entertainment,Monday,893,0
3024,8.0,142.0,0.744525542011,0.999999989691,,5.0,3.0,0.0,,4.98591549296,8.0,-1.0,1300.0,204.07375,1300.0,843300.0,505762.5,1300.0,7035.47350837,3952.36557328,2900.0,5400.0,4150.0,0.0250008415601,,0.0250297331753,0.899577844464,0.0250000710451,0.344444444444,,0.0140845070423,0.0,1.0,0.0,,0.1,0.25,0.0,0.0,0.0,0.35,0.35,0.15,0.35,Entertainment,Friday,1600,1
28294,7.0,37.0,0.972972946676,0.999999967742,,,1.0,1.0,1.0,5.81081081081,6.0,4.0,2000.0,526.166666667,2000.0,690400.0,326783.333333,2000.0,,3412.33000791,22100.0,,22100.0,0.033697449792,0.0333901826741,,0.684348384884,,0.568181818182,0.215909090909,0.0810810810811,0.0,1.0,0.0,0.215909090909,0.136363636364,0.375,0.0,,0.0,0.0,0.0,0.5,0.0,Lifestyle,Tuesday,726,0
25770,9.0,176.0,,0.999999991071,0.732142850606,5.0,1.0,1.0,0.0,4.15909090909,6.0,4.0,3500.0,878.0,3500.0,843300.0,488416.666667,2942.54691076,4705.20843091,3804.24577823,635.0,635.0,635.0,0.866043390382,,0.0333336130586,0.0333335757792,0.0334125183821,0.603422619048,0.118979978355,,0.0170454545455,0.769230769231,0.230769230769,0.271796536797,0.136363636364,0.6,-0.4,,,1.0,,0.5,0.5,Business,Wednesday,1200,0
14805,6.0,248.0,0.592920351359,0.999999993197,0.707482988384,6.0,3.0,1.0,0.0,4.82258064516,4.0,4.0,430.0,203.75,7800.0,843300.0,410925.0,1200.47311828,4777.78082192,,3800.0,3800.0,3800.0,0.799998692685,0.0500001078197,0.0500011188408,0.0500000516309,0.0500000290232,0.354700854701,0.015811965812,0.0403225806452,0.0362903225806,0.526315789474,0.473684210526,0.284166666667,0.0333333333333,0.5,,-0.5,-0.133333333333,0.0,0.0,0.5,0.0,Business,,3300,1
33141,9.0,213.0,0.581632650094,0.999999991597,0.689075624462,5.0,3.0,1.0,0.0,4.71361502347,4.0,4.0,1400.0,,5800.0,690400.0,519250.0,2725.0,5164.43175487,3584.73294366,1600.0,1600.0,1600.0,0.7999993168,,0.0500001370144,,0.0500000981168,0.408787878788,0.173636363636,0.0281690140845,0.0,1.0,,0.331060606061,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,Tuesday,1200,0
25312,9.0,134.0,0.689393934171,0.999999987654,0.851851841335,,1.0,0.0,2.0,4.08208955224,7.0,4.0,6100.0,1139.28571429,1700.0,843300.0,540557.142857,1500.0,15250.0,5270.69901732,298400.0,298400.0,298400.0,0.600988042912,0.17297314659,0.0285720617273,0.168894829113,0.0285719196585,0.556854256854,0.0040404040404,,0.0149253731343,0.714285714286,0.285714285714,0.287272727273,0.1,0.5,-0.7,-1.0,-0.4,0.0,0.0,0.5,0.0,Business,Monday,652900,1
7927,9.0,365.0,0.58426966128,0.999999995349,0.776744182434,8.0,6.0,2.0,1.0,4.71506849315,7.0,,324.0,158.5,0.0,843300.0,241128.571429,0.0,4960.21052632,3128.9308218,919.0,7500.0,4339.66666667,0.0285742213044,,0.0285973668477,0.0285732779494,0.885680197344,0.453075475249,0.191767363072,0.0520547945205,0.00821917808219,,0.136363636364,0.320385053543,0.136363636364,1.0,-0.283333333333,-0.5,-0.1,0.0,0.0,0.5,0.0,Tech,Tuesday,2000,1
29291,12.0,,0.444328823679,0.999999998258,0.616724737602,4.0,2.0,,,4.69660678643,10.0,-1.0,11700.0,1845.75,0.0,843300.0,136680.0,0.0,11700.0,3303.76997321,2000.0,11700.0,6850.0,0.0200012953754,0.0203409930851,0.819854849247,0.020192839203,0.11961002309,0.4474500962,,,0.0189620758483,0.586956521739,0.413043478261,0.303198653199,0.1,0.85,-0.254678362573,-0.8,-0.1,0.0,0.0,0.5,,World,Monday,3100,1
9026,12.0,238.0,0.5648148122,0.999999993103,0.613793099215,22.0,3.0,22.0,,4.80672268908,9.0,-1.0,573.0,130.625,0.0,843300.0,292511.111111,0.0,7986.79642857,4170.53332325,4600.0,4600.0,4600.0,0.0223461036336,0.0222289533917,0.0222242774673,0.909536143381,0.0236645221268,0.417517006803,0.0497023809524,0.0210084033613,0.00840336134454,,0.285714285714,0.256666666667,0.05,0.433333333333,-0.29375,-0.4,-0.1875,0.45,0.05,,0.05,Lifestyle,Thursday,1800,1
23467,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-1.0,748.0,158.0,0.0,843300.0,250033.333333,0.0,3575.74328243,2288.72934162,0.0,0.0,0.0,0.0335815892665,0.0342293472721,0.864888903047,0.0339648392691,0.0333353211456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,World,Thursday,1500,1
26857,10.0,1666.0,0.343184559504,0.999999998928,0.527331189145,,1.0,5.0,0.0,4.67587034814,9.0,-1.0,1200.0,391.398888889,,843300.0,236377.777778,3180.72727273,4978.55521472,3760.40261506,4000.0,,4000.0,0.911078183818,0.0222227894701,0.0222222799266,0.0222222749673,0.0222544718183,0.474024432358,0.159046971547,,0.0192076830732,,,0.425607457059,0.1,1.0,-0.267057291667,-0.6,-0.05,0.633333333333,0.216666666667,0.133333333333,0.216666666667,Business,Wednesday,3000,1
26486,10.0,429.0,0.507109003538,0.999999996094,0.671874997375,4.0,2.0,2.0,0.0,4.68298368298,6.0,-1.0,705.0,,5100.0,843300.0,411550.0,1712.91666667,5321.31204701,3304.48542694,5100.0,5100.0,,0.36675942126,0.53122535887,0.0333335957835,0.0353476679288,0.0333339561573,0.384188660802,0.0788856304985,,0.013986013986,0.714285714286,0.285714285714,0.242196969697,0.0625,0.8,-0.147916666667,-0.3,-0.05,0.166666666667,0.125,0.333333333333,0.125,Business,Thursday,1300,0
23852,7.0,611.0,0.533333332444,0.999999997159,0.755681816035,6.0,4.0,1.0,0.0,4.6022913257,9.0,4.0,2700.0,448.555555556,2700.0,843300.0,201766.666667,1468.41666667,4682.0,2790.93636544,999.0,5900.0,3449.5,0.0222234673115,0.0222230652497,0.911033877087,0.0222471994038,0.0222723909483,0.486481643357,0.122536421911,0.0572831423895,0.0196399345336,,0.255319148936,0.266989177489,0.0333333333333,0.8,-0.205952380952,-0.6,-0.05,0.2,0.2,0.3,0.2,World,Sunday,5100,1
29034,14.0,132.0,0.629921254883,0.999999985714,0.728571418163,3.0,1.0,1.0,0.0,4.53787878788,2.0,-1.0,0.0,-1.0,690400.0,843300.0,766850.0,3245.18701306,3514.16403331,3379.67552319,3100.0,3100.0,3100.0,,0.100000380566,,0.100000003844,0.100000055819,0.368714927048,-0.0132435465769,0.0227272727273,0.030303030303,0.428571428571,0.571428571429,0.378787878788,0.136363636364,0.5,-0.188888888889,-0.3,,0.0,,0.5,0.0,Business,Wednesday,1600,1
11665,14.0,1377.0,0.421863536007,0.999999998775,0.60784313651,10.0,5.0,3.0,0.0,4.7618010167,,-1.0,669.0,249.833333333,0.0,843300.0,155300.0,0.0,3576.11978588,1978.17211937,896.0,12200.0,,0.171744585462,0.0285813770197,0.742489624983,0.0285728700106,0.0286115425245,0.359308390023,0.102119150691,0.0442992011619,,0.709302325581,0.290697674419,0.327983819459,0.1,1.0,-0.208666666667,,,0.0,,,0.0,,Wednesday,981,0
879,15.0,,0.527586205077,0.999999994286,,5.0,2.0,1.0,0.0,4.6699669967,1.0,,0.0,-1.0,843300.0,843300.0,843300.0,3496.26818372,3496.26818372,3496.26818372,690.0,2300.0,1495.0,0.2,0.2,,0.2,0.2,0.369658119658,-0.0450854700855,0.023102310231,0.049504950495,0.318181818182,,0.407142857143,0.25,0.6,-0.280555555556,,-0.05,0.525,0.425,0.025,0.425,Social Media,Tuesday,648,0
12490,12.0,719.0,0.462196860967,0.999999997895,0.570526314588,18.0,4.0,,,4.5702364395,,-1.0,759.0,201.859,803.0,843300.0,419650.3,781.0,10614.7238095,,4100.0,,31600.0,0.117880207209,0.0203129512361,0.0200010297006,0.821805001929,0.020000809926,0.494567099567,0.06296635183,0.0431154381085,0.0264255910987,0.62,,0.354859656473,0.1,1.0,-0.384868421053,-0.7,,0.288888888889,-0.155555555556,0.211111111111,0.155555555556,Entertainment,Tuesday,7600,1
38395,16.0,203.0,0.64397905422,0.999999992308,0.730769225148,6.0,3.0,0.0,0.0,,8.0,-1.0,935.0,,5100.0,843300.0,604075.0,2386.30769231,,4578.50243935,5200.0,5200.0,5200.0,0.364822337131,0.151612079605,0.0253143293778,0.433250711906,0.02500054198,0.48569023569,0.146632996633,0.0344827586207,0.00985221674877,0.777777777778,0.222222222222,0.302813852814,0.136363636364,0.8,-0.4,-0.5,-0.3,0.525,,0.025,,Social Media,Friday,4200,1
6794,11.0,122.0,,0.999999986486,0.837837826516,8.0,7.0,0.0,0.0,4.67213114754,10.0,4.0,605.0,176.333333333,,843300.0,207440.0,0.0,3395.61157374,2195.73053907,1300.0,1600.0,1500.0,0.140626126622,0.0730478474344,0.0200171150034,0.0200034958598,0.74630541508,0.487272727273,0.241515151515,,0.00819672131148,0.923076923077,0.0769230769231,0.349116161616,0.136363636364,0.8,-0.4,,-0.4,0.375,-0.125,0.125,0.125,Business,,1700,1
13855,11.0,144.0,0.722222217207,0.999999987952,0.855421676441,5.0,4.0,0.0,0.0,,8.0,217.0,1500.0,480.375,1500.0,69100.0,36525.0,1500.0,3639.09722222,2415.56223017,1200.0,16200.0,,0.389725312253,,0.0250850083255,0.0250860554615,0.387706058047,0.506060606061,0.245454545455,0.0555555555556,0.00694444444444,0.888888888889,0.111111111111,0.420833333333,0.166666666667,0.8,-0.5,-0.5,-0.5,0.375,-0.125,0.125,0.125,Business,Wednesday,872,0
22667,11.0,1220.0,0.415692821022,0.999999998658,0.571812079769,14.0,2.0,3.0,1.0,4.76557377049,,-1.0,791.0,144.559,,843300.0,450129.1,791.0,5539.74508254,3110.39300255,525.0,22100.0,11312.5,0.229109713566,,0.430479171832,,0.300381290161,0.45357602637,0.0847765116147,0.0401639344262,0.0155737704918,0.720588235294,0.279411764706,0.279478089937,0.0625,0.7,-0.248099415205,-0.7,-0.1,0.2,0.2,0.3,,World,Tuesday,1400,0
13557,11.0,527.0,0.545808965798,0.99999999705,0.675516222196,10.0,0.0,,0.0,4.90702087287,10.0,217.0,2100.0,594.9,786.0,617900.0,202228.6,786.0,6000.70833333,2824.4970009,0.0,0.0,0.0,,0.020022197961,0.919757454699,0.0200170328987,0.0202027084425,,0.125572390572,0.0398481973435,0.011385199241,0.777777777778,0.222222222222,0.369877344877,0.0333333333333,0.6,-0.252777777778,-0.6,-0.125,0.0,0.0,0.5,0.0,World,Thursday,1300,0
3106,12.0,368.0,0.528925618378,0.999999995392,0.686635941536,13.0,8.0,1.0,1.0,4.57608695652,10.0,-1.0,531.0,153.0,6000.0,,312320.0,1660.70175439,3826.88984674,2841.15861281,2700.0,,,0.020089654155,0.0200251357175,0.0200249696939,0.0200000980006,,0.607133838384,0.0548716329966,0.0298913043478,0.0190217391304,,,0.352169421488,0.0625,0.5,-0.256349206349,-0.388888888889,-0.1,0.0,0.0,,0.0,Tech,,1400,0
2042,9.0,,0.621621619942,0.999999995833,0.762499996823,8.0,4.0,1.0,0.0,4.89005235602,10.0,-1.0,903.0,302.111111111,0.0,843300.0,177110.0,0.0,13310.0,3836.84851506,824.0,56900.0,15156.0,0.118280512613,0.821665858044,0.020000733493,0.0200255895693,0.0200273062809,0.489699074074,-0.0585648148148,0.020942408377,0.0235602094241,0.470588235294,0.529411764706,0.266666666667,0.1,0.5,-0.250617283951,-0.6,-0.1,0.0,0.0,,0.0,Entertainment,Monday,1900,1
17379,10.0,195.0,0.582474223802,0.999999992366,0.603053430511,4.0,3.0,,0.0,4.78461538462,9.0,-1.0,415.0,225.888888889,11800.0,843300.0,286488.888889,3028.63157895,8392.52908587,4697.62466301,2000.0,6900.0,4450.0,0.0222227332301,0.256741690036,0.0222223429903,0.565636672014,0.13317656173,0.598315321043,-0.101239669421,,0.0307692307692,0.333333333333,,0.328787878788,0.136363636364,0.5,-0.35,-0.8,-0.2,0.7,0.15,0.2,0.15,Lifestyle,Sunday,1700,1
13688,12.0,1004.0,0.506237005711,0.99999999827,0.70588235172,3.0,,0.0,26.0,4.43824701195,5.0,,176.0,79.2,11600.0,843300.0,391600.0,1545.21052632,4842.86740741,2908.40358098,1900.0,5300.0,3600.0,0.0400022625446,0.54542325698,0.0400886174,,0.0400001347116,0.459767725272,0.00273318418276,,0.0517928286853,0.514018691589,0.485981308411,0.450004525777,0.05,1.0,-0.440178571429,-1.0,-0.05,1.0,-0.5,0.5,0.5,Entertainment,Monday,1000,0
22728,9.0,668.0,,0.999999997245,0.730027546198,10.0,0.0,2.0,0.0,4.93562874251,7.0,-1.0,,315.0,0.0,843300.0,151614.285714,0.0,3463.61537481,1623.331481,0.0,0.0,0.0,0.173731502174,0.0285830289911,0.737822171833,,0.0312855297263,0.4260254329,,,0.0194610778443,,,0.330353535354,0.05,,-0.223076923077,-1.0,-0.1,0.0,0.0,,0.0,World,Saturday,1200,0
12408,,485.0,0.516528924553,0.999999996269,0.716417907775,4.0,4.0,,,4.1381443299,5.0,-1.0,,274.2,850.0,843300.0,274530.0,830.5,7879.7753304,3860.16584827,1200.0,70600.0,36400.0,0.0400011436156,0.839482714088,0.0400004835739,0.0405151011666,0.0400005575558,0.444712703963,0.00389393939394,0.0453608247423,0.0329896907216,,0.421052631579,0.341425619835,0.05,0.7,-0.444010416667,-1.0,-0.166666666667,0.0,0.0,0.5,0.0,Entertainment,Thursday,3100,1
