id,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,data_channel,weekday
33409,13.0,6.586171654854675,0.395982782789,0.999999997561,0.534146340161,1.9459101490553132,1.0986122886681098,1.6094379124341003,0.0,4.689264011028499,9.0,0.0,5.988961416889864,5.136638420300827,0.0,13.64507923137965,12.318959268856462,0.0,8.13643246963889,7.55809513317391,7.438971592395862,7.438971592395862,8.29715303884733,0.0222235410642,0.0222235014571,0.798728359135,0.0222230143024,0.134601584041,0.379843417165,0.00695311963169,0.03841701610377363,0.036004037453388205,0.3417492937217672,0.46536324968948917,0.329704840614,0.1,0.6,-0.207638888889,-0.8,-0.05,0.0,0.0,0.5,0.0,0.0,5.0
3688,12.0,4.176200011570977,0.0,0.0,0.0,0.5208126786472498,0.0,0.0,0.6931471805599453,0.0,10.0,0.0,6.495265555937008,4.757451262052042,10.214678610538817,13.64507923137965,13.054782365916685,0.0,9.162535722028043,8.249262994354702,4.093422576047974,4.028952622531513,4.699635433724756,0.0250013848679,0.204960888946,0.148027249012,0.597009546697,0.025000930477099947,0.2568585405033751,0.0,0.0020199667465674934,0.0,0.32502474141479754,0.25593337413745865,0.3625,0.0,0.7560061740048255,0.0,0.0,0.0,0.4,-0.204545454546,0.5,0.4,1.0,4.0
30401,13.0,5.493061443340548,0.634453778847,0.999999992366,0.786259535983,2.1972245773362196,1.791759469228055,0.6931471805599453,0.0,4.37190082645,3.0,0.0,4.716650983533095,3.694810555575022,12.25629511679123,13.64507923137965,12.969214528909768,8.039969932677844,8.22835722247923,8.14189592853072,7.170888478512505,7.170888478512505,7.170888478512505,0.0666667343089,0.39999862326775,0.0666689877903,0.39999862326775,0.0666670313653,0.372592592593,0.117407407407,0.028515170308010776,0.01639380977564226,0.49247648509801634,0.31015492830357283,0.442857142857,0.166666666667,1.0,-0.172222222222,-0.5232038160258583,-0.155555555556,0.0,0.0,0.5,0.0,3.0,4.0
24108,11.0,6.970730078143525,0.444337811474,0.9558276939207676,0.64527026918,2.833213344056216,1.0986122886681098,1.0986122886681098,0.0,4.47462406015,10.0,0.0,7.0909098220799835,5.916971885586946,0.0,13.64507923137965,11.89328470844449,0.0,8.444105757721795,7.691045651142546,6.674561391814426,6.674561391814426,6.674561391814426,0.0207522121562,0.324384807965,0.228722264753,0.0200984037566,0.406042311369,0.46560741342,0.127074089105,0.03599834935186853,0.013999295356542742,0.5389965007328537,0.2451224580331589,0.344781607282,0.1,0.8,-0.208703703704,-0.5,-0.025,0.833333333333,0.34090909091,0.333333333333,0.433333333333,1.0,6.0
18518,12.0,6.0844994130751715,0.592137590683,0.999999996587,0.665529007967,3.332204510175204,1.6094379124341003,2.4260151319598084,0.0,4.59817351598,7.0,1.6094379124341003,6.1224928095143865,5.324959297494458,0.0,13.605594050175188,12.011453207401116,0.0,8.087786268131323,7.5289641492005295,7.244941546337007,7.8636512654486515,8.219293085895082,0.028575538709,0.737932647361,0.0285737970401,0.0291606122948,0.175757404596,0.590028188865,0.1190758415435,0.042464480517768195,0.036004037453388205,0.4144337780912462,0.3964152725879192,0.447248803828,0.1,1.0,-0.493055555556,-0.7,-0.1,0.666666666667,-0.204545454546,0.166666666667,0.625,3.0,3.0
38854,14.0,5.53338948872752,0.495934957334,0.999999994819,0.502590670971,1.3862943611198906,1.3862943611198906,2.0794415416798357,0.0,4.78174603175,7.0,4.023594781085251,6.393590753950631,5.94167388260384,8.79497643168877,13.546366278368495,12.173628405842118,7.536084160710382,8.483002006486412,8.098272699826914,6.802394763324311,7.714895289703507,6.802394763324311,0.0287107563181,0.204908861416,0.36890210242525,0.36890210242525,0.0285761774154,0.460869565217,0.164624505929,0.06528229209039944,0.015748356968123545,0.5930637220030681,0.17435338714461776,0.258021390374,0.136363636364,1.0,0.0,-1.0,-0.1,0.5,-0.204545454546,0.0,0.3,1.0,2.0
4003,10.0,4.90527477843843,0.5910123249167994,0.999999988372,0.744186037858,2.0794415416798357,0.0,0.0,0.6931471805599453,4.689263967938852,10.0,1.6094379124341003,7.3783837129967145,6.38294341324197,0.0,13.64507923137965,11.460694889366577,0.0,8.22576088574499,7.457461762636676,4.093422576047974,4.028952622531513,4.699635433724756,0.0200055621175,0.164148500829,0.020014448105500016,0.279503926877,0.516327562071,0.5325,0.2475,0.03841701610377363,0.007434978487513931,0.6359887667200556,0.1053605156577263,0.396875,0.17500000000000002,0.4,-0.3,-0.3,-0.2375,0.577272727273,0.268181818182,0.0772727272727,0.268181818182,2.0,3.0
9803,8.0,6.826545223556594,0.456736034549,0.999999998165,0.642201833684,2.3978952727983707,1.3862943611198906,2.0794415416798357,0.0,4.61346362649,7.0,3.804224402162674,6.52795791762255,5.07829394257007,0.0,13.546366278368495,11.87846797556964,0.0,8.428578983189551,7.86310646895788,6.222576268071369,8.612685172875459,7.811433472806798,0.0285737593814,0.45711617298945,0.45711617298945,0.0286213323279,0.0285725623118,0.526442670479,0.123904841336,0.06413127209912503,0.03310499853610091,0.5086493443434735,0.2903957783232796,0.418398268398,0.1,1.0,-0.387634408602,-1.0,-0.1,0.427272727273,-0.131818181818,0.0727272727273,0.131818181818,3.0,3.0
36184,6.0,4.23410650459726,0.820895510136,0.999999972973,0.918918894083,1.6094379124341003,0.0,0.0,1.0986122886681098,4.16176470588,5.0,0.05764333274917764,7.235467380025596,5.87493073085203,7.438971592395862,13.64507923137965,12.656004298708606,7.21081845347222,8.407083402751743,8.016537278226702,4.093422576047974,4.028952622531513,4.699635433724756,0.0415141390714,0.0400044263093,0.0402433927955,0.838194158643,0.0400438831804,0.314646464646,0.0338383838384,0.04317217186518619,0.014598799421112103,0.5596157879354227,0.22314355131420976,0.278787878788,0.136363636364,0.5,-0.333333333333,-0.333333333333,-0.2375,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,2.0,1.0
7042,12.0,7.535830462798367,0.336655592283,0.999999999075,0.489361701675,2.4849066497880004,2.3978952727983707,2.3978952727983707,0.0,4.36892685531,10.0,0.0,6.327936783729195,4.789988622980633,8.895766604056085,13.64507923137965,12.660743704372429,7.397127413530999,8.477726738363689,7.979378943391898,4.093422576047974,4.028952622531513,4.699635433724756,0.0200514835059,0.0200366548202,0.0200275648911,0.11952586042580005,0.820358436357,0.498157710976,0.135778605233,0.03841701610377363,0.016940585116693243,0.5419162108360014,0.24740817331386836,0.396235086052,0.1,0.7560061740048255,-0.231218998016,-0.7,-0.05,0.5,0.278787878788,0.0333333333333,0.0,2.0,5.0
35437,13.0,7.273786317844895,0.364766081605,0.999999998906,0.478118161402,2.70805020110221,1.3862943611198906,2.4260151319598084,0.0,4.83900069396,10.0,0.0,6.78897174299217,5.424509391785796,7.496097345175956,13.64507923137965,12.48959984845336,7.141509009405723,8.9920986692067,8.191715729661455,8.322974982745247,9.220389707829185,8.787372988731876,0.186756668139,0.0200567635858,0.617386222883,0.155613505434,0.020186839958,0.282798481712,0.0998566801556,0.03841701610377363,0.006915656884669784,0.5753641449036868,0.0,0.3625,0.0333333333333,0.8,-0.253703703704,-0.4,-0.1,0.15,0.0,0.5,0.1,5.0,4.0
31508,5.0,5.886104031450156,0.557142855551,0.999999995261,0.734597152917,1.9459101490553132,1.9459101490553132,0.6931471805599453,0.0,4.44568245125,9.0,0.0,5.934821840398725,5.184277317167997,7.650168700845001,13.64507923137965,12.765564298778347,6.952113869513461,8.23597594489662,7.920353499114085,6.459904454377535,8.294299608857235,7.4067107301776405,0.132087569254,0.244038605605,0.0222259976842,0.0224375117797,0.579210315678,0.373691460055,0.141373966942,0.03018061715001369,0.00832182333748942,0.5798184952527822,0.19415601444119276,0.321384297521,0.0625,0.5,-0.141666666667,-0.2,-0.1,0.0,0.0,0.5,0.0,2.0,4.0
11443,11.0,6.664409020350408,0.46073298369,0.999999997642,0.655660375812,2.5649493574615367,1.3862943611198906,0.6931471805599453,1.0986122886681098,4.73307790549,5.0,1.6094379124341003,7.650168700845001,6.138525020157141,0.0,13.64507923137965,12.102732310155584,0.0,8.166985162454413,7.922533785034997,7.650168700845001,7.650168700845001,7.650168700845001,0.022222412843,0.0222325816276,0.910433129852,0.022224563825600008,0.0228873118518,0.350901875902,0.140780251495,0.028951046515830154,0.01269052564400844,0.5389965007328537,0.2646925542268496,0.367193675889,0.1,1.0,-0.180277777778,-0.5,-0.1,0.0,0.0,0.5,0.0,0.0,2.0
34053,10.0,5.298317366548036,0.653061221158,0.999999993007,0.748251743019,2.302585092994046,0.6931471805599453,1.9459101490553132,0.0,5.27638190955,4.0,4.023594781085251,8.376368028636431,7.162535390457049,10.799595985047786,13.546366278368495,12.29751626892119,7.8494179218536875,9.535891296627184,8.736532379655234,10.133029485384494,11.203623446413523,10.799595985047786,0.550553885829,0.0500025778427,0.299441986631,0.0500009313483,0.0500006183488,0.456469298246,0.0301282051282,0.01990115431733139,0.014962872676690584,0.45198512374333,0.25593337413745865,0.3375,0.1,0.433333333333,-0.319444444444,-0.333333333333,-0.2375,0.0,0.0,0.5,0.0,4.0,2.0
22882,8.0,6.144185634125646,0.47807017439,0.999999997093,0.537790696111,3.9100041201960636,0.0,0.6931471805599453,0.0,4.6892640088339235,9.0,1.6094379124341003,7.00397413672268,6.1675164908883415,0.0,13.546366278368495,11.739449075219712,0.0,8.131646515039836,7.7203452815462565,4.093422576047974,4.028952622531513,4.699635433724756,0.0222527259018,0.0222244185442,0.134894353784,0.0222233471991,0.798405154571,0.6470581904783749,0.0687822671156,0.060498111600519634,0.031748698314552175,0.5062698072301848,0.2933478099873905,0.381060606061,0.1,0.6,-0.497037037037,-0.8,-0.155555555556,0.5,0.34090909091,0.0,0.0,2.0,6.0
4389,12.0,6.61338421837956,0.491034482081,0.99999999759,0.672289155007,2.302585092994046,1.6094379124341003,0.6931471805599453,0.0,4.48655913978,4.0,1.6094379124341003,5.5093883366279774,4.624972813284271,9.729193687429403,13.64507923137965,12.571847063396458,7.5840669026484475,8.161415803736203,7.899721592113144,9.55400099583723,9.55400099583723,9.707192181813761,0.0500059797039,0.051087871968600096,0.798344358726,0.050001299532,0.0505604900695,0.450939628847,0.0966966173362,0.02914113490748168,0.009364616931045221,0.5645298027377537,0.21622310846977486,0.29960399449,0.0333333333333,0.7,-0.253703703704,-0.5,-0.166666666667,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,0.0,3.0
13668,11.0,5.641907070938114,0.621621619222,0.99999999435,0.706214685276,2.1972245773362196,1.791759469228055,0.6931471805599453,1.732867951399863,4.48398576512,10.0,0.0,6.8658910748834385,5.407620101438487,6.90875477931522,13.64507923137965,12.85005846803676,6.887552571664617,8.647768049088844,8.08581729552447,6.523562306149512,8.434028950155469,7.708709978844457,0.0200326157883,0.199266647385,0.0200008020588,0.740693823182,0.020006111585899933,0.441851851852,0.20859006734,0.07541119969032947,0.017637141486057873,0.6061358035701337,0.15415067982754402,0.361006060606,0.0333333333333,0.7560061740048255,-0.11,-0.2,-0.05,0.45,0.268181818182,0.5,0.268181818182,3.0,5.0
18936,10.0,6.38856140554563,0.547169810382,0.999999997375,0.706036743554,2.6390573296152584,0.0,0.6931471805599453,0.0,5.1228956229,10.0,1.6094379124341003,7.696667081526462,5.9441108507245115,7.0909098220799835,13.64507923137965,12.633726420964514,6.683702223285428,8.442856510529129,7.929329870393313,4.093422576047974,4.028952622531513,4.699635433724756,0.919999360721,0.0200002253314,0.020000167406500013,0.020000167406500013,0.0200000791346,0.403986291486,0.2683662017,0.06359110278156348,0.006711434587990053,0.6455191315706663,0.08894748601653872,0.385336885337,0.0333333333333,1.0,-0.14375,-0.25,-0.1,0.5,0.34090909091,0.0,0.5,4.0,4.0
6796,8.0,5.099866427824199,0.4644250750776576,0.999999990566,0.594339617035,2.772588722239781,0.6931471805599453,2.3978952727983707,0.0,4.77300613497,6.0,0.0,6.803505257608338,5.615808779297789,9.350189267092581,13.64507923137965,12.729175593569147,7.902718549507593,8.693230159844216,8.3878268819685,7.696667081526462,7.696667081526462,7.696667081526462,0.033333944379,0.0333536960839,0.0333336146688,0.531867039286,0.368111705582,0.456469298246,0.285714285714,0.030213778596528733,0.01219527309381161,0.5389965007328537,0.25131442828068384,0.48,0.17500000000000002,1.0,-0.253703703704,-0.4,-0.166666666667,1.0,-0.204545454546,0.5,0.625,2.0,1.0
10360,13.0,5.60947179518496,0.633333330988,0.999999993711,0.798742133341,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,4.88602941176,6.0,0.0,6.62273632394984,5.365976015021851,7.313886831633462,13.64507923137965,12.220555592831744,6.976036786401656,7.34911637698253,7.964375436922987,7.0909098220799835,7.0909098220799835,7.0909098220799835,0.0347181356056,0.0333421254968,0.533009827685,0.033334387008,0.365595524204,0.508476190476,0.1190758415435,0.010969031370568158,0.036004037453388205,0.5389965007328537,0.5139546477921331,0.363095238095,0.1,0.5,-0.253703703704,-1.0,-0.05,0.4,-0.2,0.1,0.2,0.0,5.0
13319,9.0,5.749392985908253,0.561056103759,0.999999995098,0.69607842796,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.0,4.78274760383,10.0,0.0,7.824445930877619,6.758426289434424,0.0,13.621781704727743,11.930572734975149,0.0,8.340044798424438,7.798536555023598,8.24301946898925,8.24301946898925,8.24301946898925,0.025335166879900006,0.443137273545,0.312110525809,0.0251587964491,0.194258237317,0.439393939394,0.238339920949,0.052889463920340885,0.006369448285482354,0.6390799592895307,0.10008345855722063,0.451871657754,0.136363636364,1.0,-0.85,-0.5232038160258583,-0.2375,0.0,0.0,0.5,0.0,0.0,3.0
31588,15.0,5.71042701737487,0.528239200903,0.999999994012,0.712574846032,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.0,4.91029900332,5.0,0.0,6.5998704992128365,5.516010506094274,8.412054873292933,13.64507923137965,12.669684012731794,7.21104763313913,8.129152172668421,7.720943448018829,7.170888478512505,7.170888478512505,7.170888478512505,0.3066657603492,0.0400019053277,0.3066657603492,0.3066657603492,0.0400008136247,0.381327160494,0.0875,0.026231012148868763,0.013201511858584748,0.5108256237661907,0.28768207245153093,0.421875,0.1,0.7,0.0,-0.875,-0.075,0.125,0.0,0.375,0.0,4.0,1.0
7376,13.0,6.0112671744041615,0.532019703123,0.999999995708,0.721030039824,2.0794415416798357,1.6094379124341003,0.6931471805599453,0.0,4.69287469287,7.0,0.0,6.38856140554563,5.579508777296383,0.0,13.64507923137965,12.453829085004164,7.566123128095952,8.22732367231855,7.742711353039126,6.459904454377535,7.3783837129967145,6.866586001944413,0.625400639986,0.2885730807699999,0.0285719276452,0.028881554582,0.0285727970168,0.488226310726,0.1190758415435,0.03841701610377363,0.01463440751842324,0.5705448584677434,0.207639364778057,0.397234848485,0.1,0.7560061740048255,-0.204166666667,-0.3,-0.125,0.6,0.34090909091,0.1,0.45,4.0,5.0
8876,7.0,5.638354669333745,0.546762587961,0.999999993902,0.676829264166,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,4.28214285714,7.0,0.0,6.684611727667927,5.660974382165808,6.684611727667927,13.64507923137965,12.514295518140173,6.684611727667927,8.133232763857109,7.673664829372859,6.511745329644728,6.511745329644728,6.511745329644728,0.0285721164519,0.0285719678102,0.885679528085,0.0285717658395,0.0286046218136,0.44126984127,-0.0123015873016,0.010657294474002151,0.0035650661644975805,0.5389965007328537,0.22314355131420976,0.3625,0.17500000000000002,0.25,-0.253703703704,-0.1,-0.1,0.0,0.0,0.5,0.0,0.0,5.0
28886,9.0,5.846438775057725,0.591591589815,0.999999995074,0.768472902618,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.17971014493,5.0,0.0,8.376368028636431,7.162535390457049,9.546884034617925,13.64507923137965,13.006326067082387,7.9928236491217,9.535891296627184,8.669944889093287,9.367429587218957,9.367429587218957,9.367429587218957,0.0400937210926,0.35910364982,0.0400028527323,0.0400015437763,0.5207982325788001,0.56911525974,0.0547821969697,0.056352936551175584,0.02575249610237656,0.524524468124275,0.27029032973975387,0.261818181818,0.0333333333333,1.0,-0.355555555556,-0.8,-0.133333333333,0.0,0.0,0.5,0.0,2.0,4.0
19447,10.0,5.459585514144159,0.600877190347,1.004963458053206,0.7468789970566431,2.1972245773362196,1.6094379124341003,0.6931471805599453,0.0,4.73076923077,5.0,0.0,7.8636512654486515,6.3999251641959445,7.8636512654486515,13.64507923137965,12.465590555278432,7.723031592775146,8.2320979842082,8.01918038182474,4.093422576047974,7.8636512654486515,7.044469102297959,0.040001538354,0.04143633982690009,0.0403061763524,0.838255131927,0.0400008135397,0.459261790841,0.237628161312,0.05810763080731865,0.0042643987864532775,0.5389965007328537,0.06453852113760242,0.341883116883,0.1,0.75,-0.0714285714286,-0.0714285714286,-0.0714285714286,0.0,0.0,0.5,0.0,2.0,5.0
24541,9.0,5.497168225293202,0.582644625692,0.999999992806,0.805755389887,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,4.76131687243,5.0,0.0,4.716650983533095,3.694810555575022,0.0,13.64507923137965,12.66993558426906,0.0,8.157606420544091,7.564081898680667,10.133029485384494,10.942013616092948,10.84453864171922,0.0400059873908,0.040007550966,0.040004367749,0.0400039738901,0.8399781200041,0.456469298246,0.162698412698,0.04032804538698562,0.012270092591769225,0.5705448584677434,0.25593337413745865,0.4,0.1,0.6,-0.194444444444,-0.291666666667,-0.125,0.0,0.0,0.5,0.0,2.0,3.0
39146,13.0,5.4638318050256105,0.604347823459,0.999999992248,0.759689916592,1.791759469228055,1.3862943611198906,0.6931471805599453,0.0,4.57021276596,5.0,1.6094379124341003,6.152732694704104,5.64456311499623,0.0,13.546366278368495,12.237673051600003,0.0,8.10795216108187,7.909465863717578,7.00397413672268,7.650168700845001,7.3783837129967145,0.611204973524,0.0400040367371,0.268266967475,0.0400003947438,0.0405236275195,0.405063795853,0.135685805423,0.03758271114901831,0.01268515952730733,0.5596157879354227,0.22314355131420976,0.417929292929,0.136363636364,0.6,-0.261111111111,-0.333333333333,-0.2,0.5,0.0,0.5,0.0,2.0,1.0
1561,8.0,6.016157159698354,0.557777776538,0.999999996269,0.749999997201,2.1972245773362196,1.6094379124341003,0.6931471805599453,0.6931471805599453,4.6170678337,4.0,1.6094379124341003,5.176149732573829,4.483002552013883,10.661977618146238,13.64507923137965,12.565322770841277,7.652860608240516,8.08828215899126,7.904804036352099,6.374092508109916,7.244941546337007,7.244941546337007,0.0507220137264,0.797640913229,0.0501661055432,0.0506734321471,0.0507975353547,0.395029375387,0.187193362193,0.03841701610377363,0.006543098588936507,0.6451379613735847,0.08961215868968714,0.299268547544,0.1,0.5,-0.172222222222,-0.291666666667,-0.1,0.1,0.1,0.4,0.1,3.0,1.0
18149,12.0,6.905753276311464,0.432318992201,0.9727208179277274,0.575042157546,3.332204510175204,1.6094379124341003,1.3862943611198906,0.6931471805599453,4.56268806419,10.0,0.0,5.765191102784844,5.2108401182314585,8.343077871169383,13.64507923137965,12.864760360188546,7.231735609716665,8.15492516698591,7.769294564537437,7.438971592395862,8.03947991910045,7.741099090035366,0.799999516129,0.0500002104501,0.0500001069442,0.0500000914174,0.0500000750597,0.381476050831,0.0434750733138,0.024766000801781082,0.013944449058596192,0.4953214372302442,0.30673026742221127,0.272818181818,0.1,0.75,-0.235714285714,-0.7,-0.05,0.0,0.0,0.5,0.0,4.0,5.0
3057,9.0,5.313205979041787,0.603015072347,0.9730408579497746,0.728813553146,2.0794415416798357,1.9459101490553132,0.6931471805599453,0.0,4.56435643564,8.0,1.6094379124341003,6.683360945766275,5.308267697401205,9.517898598432753,13.605594050175188,12.405454393775289,7.53288354041844,8.293061878205828,7.9375691600396845,6.851184927493743,8.101980731853192,7.734996194022781,0.286971224484,0.0250285127012,0.0250065517381,0.0250000662273,0.6379936448494,0.53843537415,0.0636054421769,0.029270382300084368,0.014742281737188783,0.5108256237661907,0.28768207245153093,0.309523809524,0.17500000000000002,0.6,-0.122222222222,-0.166666666667,-0.1,0.642857142857,0.214285714286,0.142857142857,0.214285714286,4.0,5.0
37303,11.0,6.077642243349034,0.550925924651,0.999999995816,0.757322172564,2.3978952727983707,0.0,0.0,1.0986122886681098,4.30344827586,9.0,1.6094379124341003,7.0909098220799835,6.221031866219553,6.645090969505644,13.546366278368495,12.382425033342516,6.645090969505644,8.611480819427175,7.9686905969995125,4.093422576047974,4.028952622531513,4.699635433724756,0.362468286368,0.0229178763133,0.022223638964,0.570034608575,0.0223555897796,0.472222222222,0.14880952381,0.03841701610377363,0.004587164006910748,0.6061358035701337,0.15415067982754402,0.401136363636,0.136363636364,1.0,-0.45,-0.5232038160258583,-0.2375,1.0,-0.204545454546,0.5,0.5,3.0,1.0
15534,11.0,5.2574953720277815,0.674033145447,0.99999999187,0.756097554828,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.0,5.00523560209,6.0,1.6094379124341003,6.133398042996649,5.167639042905921,9.65509029374725,13.546366278368495,12.441675588589836,7.561327061645203,8.100131571285479,7.895415823547475,6.29156913955832,8.517393171418904,7.6398026084980355,0.404197037136,0.0335407730686,0.0333766867354,0.0343727352577,0.4945127678023,0.51673553719,-0.0820247933884,0.03841701610377363,0.015584731016676092,0.5389965007328537,0.4054651081081644,0.157575757576,0.136363636364,0.2,-0.391666666667,-0.8,-0.1,0.227272727273,0.0681818181818,0.5,0.0681818181818,4.0,5.0
27478,11.0,5.3981627015177525,0.647342992042,0.999999992593,0.718518513196,2.833213344056216,1.3862943611198906,0.0,1.732867951399863,4.44090909091,9.0,0.0,6.476972362889683,5.437203148811347,0.0,13.64507923137965,13.117464508629306,0.0,9.535891296627184,8.736532379655234,7.313886831633462,9.465060106725137,8.594339400592892,0.0229507152707,0.0227660087944,0.0222236504141,0.799943261891,0.132116363629,0.443055555556,0.206944444444,0.02690745291989779,0.02690745291989779,0.4054651081081644,0.4054651081081644,0.7,0.17500000000000002,1.0,-0.286111111111,-0.6,-0.05,0.0,0.34090909091,0.1,0.5,2.0,1.0
17741,12.0,6.513230110912307,0.413432835204,0.999999997183,0.59999999831,1.9459101490553132,1.6094379124341003,0.0,0.6931471805599453,4.06983655275,6.0,1.6094379124341003,6.827629234502852,6.0990369005633704,6.827629234502852,13.546366278368495,12.405454393775289,6.827629234502852,8.136545405796964,7.8182587936844445,7.601402334583733,8.006700845440367,7.75190533307861,0.0287417435823,0.0287057697822,0.0286238479562,0.028646341476,0.885282297203,0.427788998441,0.214308457243,0.03647377311764181,0.01034746852544355,0.5773153650348236,0.19782574332991987,0.41754978355,0.1,0.8,-0.159126984127,-0.2,-0.1,0.5,0.0,0.5,0.0,1.0,3.0
29225,12.0,7.487173694213739,0.414911781209,0.999999999048,0.618095237507,3.5263605246161616,2.1972245773362196,2.302585092994046,0.6931471805599453,4.52746636771,10.0,0.0,7.313886831633462,5.533953982110277,0.0,13.64507923137965,12.043030049531263,0.0,8.699681400989514,8.070379605417228,7.244941546337007,8.806990132509494,8.268988209506656,0.0204756444563,0.0200058301469,0.122755149079,0.0204033062439,0.816360070073,0.537261830635,0.218084316749,0.05081672344650724,0.016676317535168683,0.5389965007328537,0.21825356601970425,0.450493180654,0.0333333333333,1.0,-0.335185185185,-0.8,-0.05,0.0,0.0,0.5,0.0,1.0,3.0
5519,12.0,5.942799375126701,0.638814014451,0.999999995984,0.75903614153,2.1972245773362196,1.3862943611198906,0.6931471805599453,0.0,5.10526315789,5.0,4.023594781085251,5.883322388488279,5.675897271166665,0.0,13.546366278368495,11.947437917686937,0.0,8.071254611203075,7.622809587909853,7.200897853361916,7.824445930877619,7.824445930877619,0.347615133378,0.531585295554,0.0401390531963,0.0406604684128,0.0400000494591,0.529687414687,0.104481299481,0.05628083589858463,0.015287807206415746,0.49899116611873784,0.30228087187323793,0.343319559229,0.0333333333333,0.75,-0.253703703704,-1.0,-0.05,0.0,0.0,0.5,0.0,3.0,4.0
33869,11.0,6.901737206656574,0.5442984019374899,0.999999998291,0.688888887711,2.0794415416798357,1.3862943611198906,0.0,1.732867951399863,4.45115810675,4.0,1.6094379124341003,4.716650983533095,4.073291153024268,10.809748150372926,13.64507923137965,13.095199764405486,7.651949384020809,8.546757384971404,8.119519474954963,5.919116336327433,7.832047605857477,6.992402753039359,0.0500033459652,0.05229530917640002,0.0501480385183,0.797553270536,0.0500000358041,0.453683744077,-0.00928375430344,0.0577177292525226,0.036004037453388205,0.41709314610320253,0.39370026652866086,0.414580490131,0.1,1.0,-0.43461038961,-1.0,-0.1,0.7,0.0,0.2,0.3,3.0,2.0
6039,11.0,5.147494476813453,0.654970756404,0.999999991803,0.68852458452,2.70805020110221,1.6094379124341003,2.3978952727983707,0.6931471805599453,4.87134502924,6.0,0.0,4.716650983533095,4.500142948120385,10.67130147767883,13.621781704727743,13.33938314993381,8.099565785131343,9.454062848350262,8.736532379655234,8.922791623969637,9.179984251961283,9.059633754551479,0.0333334430477,0.0333476265294,0.0333333766795,0.866652182266,0.0333333714771,0.6470581904783749,0.206590909091,0.05683347476312557,0.017391742711846774,0.5705448584677434,0.207639364778057,0.424636363636,0.1,0.8,-0.279166666667,-0.6,-0.1,0.9,-0.204545454546,0.4,0.6,1.0,1.0
31798,9.0,5.170483995038151,0.702857138841,0.999999991525,0.8545601079415215,2.0794415416798357,1.791759469228055,0.6931471805599453,1.0986122886681098,4.46285714286,6.0,1.6094379124341003,6.315358001522335,5.3164846705051225,9.23024103368252,13.64507923137965,12.07928607441648,7.293924298146306,8.173066688769513,7.877251763921786,8.131824785007195,8.612685172875459,8.400884069015854,0.033444882166,0.0340967838578,0.033436020279,0.865688707077,0.0333336066201,0.403535353535,0.0393939393939,0.016997576368613227,0.005698021114641989,0.5596157879354227,0.25593337413745865,0.312121212121,0.136363636364,0.4,-0.7,-0.5232038160258583,-0.2375,0.333333333333,-0.166666666667,0.166666666667,0.166666666667,3.0,3.0
27352,14.0,5.950642552587727,0.551820726746,0.999999995633,0.720524014321,2.5649493574615367,2.1972245773362196,0.6931471805599453,0.6931471805599453,4.689264001987598,8.0,0.0,7.170888478512505,5.697093486505405,0.0,13.64507923137965,12.601785353195654,0.0,8.20089975993921,7.780538621267253,4.962844630259907,9.539716058977092,8.055112379318254,0.0250333137132,0.0250041825822,0.150692610556,0.025002392154,0.774267500995,0.415018315018,0.183553791887,0.03841701610377363,0.015544354437753517,0.5389965007328537,0.25131442828068384,0.472174603175,0.16,1.0,-0.265277777778,-0.5,-0.125,0.0,0.0,0.5,0.0,2.0,4.0
39222,11.0,5.8944028342648505,0.542772859756,0.999999995261,0.682464451742,3.258096538021482,1.0986122886681098,2.4260151319598084,0.0,4.83701657459,7.0,1.6094379124341003,6.61338421837956,5.777136194177908,0.0,13.64507923137965,12.599227530907083,0.0,9.351633749800886,8.337294523812895,7.972810784121404,7.972810784121404,7.972810784121404,0.0285740205321,0.0285820871632,0.028572993075,0.885698244283,0.0285726549472,0.619614512472,0.1190758415435,0.03261158558874323,0.015287807206415746,0.5877866649021191,0.25593337413745865,0.3625,0.1,1.0,-0.253703703704,-0.5,-0.2375,0.3,0.34090909091,0.2,0.625,1.0,4.0
