n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,data_channel_Entertainment,data_channel_Lifestyle,data_channel_Social Media,data_channel_Tech,data_channel_World,data_channel_unknown,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,weekday_unknown,is_weekend,kw_skew,kw_avg_gap,token_density
11.0,6.385194398997726,0.555950265442,0.999999999746,0.708994707119,2.6390573296152584,9.999950000333332e-06,1.0,0.0,5.00844594595,10.0,54.901699437494734,6.450470422144176,6.094321932546938,0.0,764032.0133212074,11.226385091382035,0.0,2764.66666667,1927.7215926899996,4.161005114388181,4.028952622531513,4.697472968215271,0.919969314133,0.0200001596307,0.0200001886198,0.0200233026445,0.0200070349716,0.39413609782,0.228790536948,0.0557432432432,0.00168918918919,0.9705882352940001,0.0294117647059,0.390638200184,0.0333333333333,1.0,-0.25,-0.25,-0.2375,0.222222222222,0.177777777778,0.277777777778,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1.433937732201519,7.925036993997381,0.42663903869218456
8.0,6.329720905522696,0.538602940186,0.999999996785,0.74919613907,2.772588722239781,9.999950000333332e-06,1.0,0.0,4.68926400738963,8.0,3.9999999999999996,5.786897381366708,4.772801027372043,0.0,764032.0133212074,11.510557663940567,0.0,3283.3499174700023,1385.1420160692232,4.161005114388181,4.028952622531513,4.697472968215271,0.539801046671,0.0250105205251,0.385175802936,0.0250063404933,0.025006289375,0.440287490287,0.0399128649129,0.0267857142857,0.0196428571429,0.576923076923,0.423076923077,0.0,0.05,0.7,-0.215584415584,-0.5,-0.05,0.0666666666667,0.0,0.433333333333,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,0,2.369418053413932,8.0969240171098,0.5325689096102627
8.0,6.1463292576688975,0.5767609742226596,0.999999996047,0.727272724398,1.3862943611198906,0.6931471805599453,1.0,0.0,4.689264003928953,5.0,54.901699437494734,6.061456918928017,5.815323849389109,5100.000000000004,764032.0133212074,12.415202461533958,1562.2187499999993,3713.34090909,2377.910363889999,4.161005114388181,6.815227044614546,4.697472968215271,0.150404788441,0.0400169252317,0.729358842273,0.04010972202715002,0.04010972202715002,0.562395572264,0.188815789474,0.0515021459227,0.019313304721,0.727272727273,0.272727272727,0.420138888889,0.1,0.6,-0.276851851852,-0.8,-0.05,0.583333333333,0.34090909091,0.0833333333333,0.416666666667,False,False,False,False,True,False,True,False,False,False,False,False,False,0,1.5613622797524418,7.674209685046976,0.5205336320382384
12.0,5.19295685089021,0.647058819723,0.999999990291,0.805825234895,1.0986122886681098,0.6931471805599453,1.0,0.0,4.58100558659,5.0,0.0,6.637258031284457,5.6503816979290855,10700.000000000005,843299.9999999995,12.69115267751774,2024.5999999999997,4224.828802100651,2772.0080664500006,8.160803920954665,8.160803920954665,8.668327661095047,0.0400006212288,0.0400005191375,0.839996210822,0.04000039317759996,0.0400022556341,0.25717270469650005,0.00833333333333,0.00558659217877,0.0154052635175,0.38406488928066823,0.6721810343285948,0.5,0.17500000000000002,0.5,-0.253703703704,-0.2,-0.05,0.9,0.34090909091,0.4,0.4,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1.523915077358772,7.696771029826809,0.33608517550790035
9.0,6.421622267806518,0.48187553003393735,0.999999997416,0.614987078514,2.3978952727983707,9.999950000333332e-06,1.0,0.0,5.09446254072,6.0,0.0,7.244941546337007,5.8944028342648505,13400.000000000013,843299.9999999995,12.263166335053327,1058.0,3385.39332031,2122.42773537,4.161005114388181,4.028952622531513,4.697472968215271,0.0333344301272,0.033334544845600056,0.866662431923,0.0333340467892,0.033334546315,0.469964955679,0.126641414141,0.0374592833876,0.0179153094463,0.676470588235,0.323529411765,0.399407114625,0.05,0.8,-0.181313131313,-0.3,-0.05,0.0,0.0,0.5,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,0,1.5947768148182038,7.7529337466037385,0.49601380443298665
8.0,5.755742213586912,0.5608974341,0.999999995074,0.660098518916,2.0794415416798357,1.3862943611198906,1.0,1.0,4.80317460317,7.0,0.0,6.26530121273771,5.569615959748023,0.0,843299.9999999995,12.666570072960056,0.0,3587.9387737900015,2519.4171111699998,7.650168700845001,8.987321812850125,8.412054873292933,0.0287121228014,0.0285800600896,0.311053875879,0.0285762901235,0.603077651107,0.634778911565,0.338860544218,0.0698412698413,0.0031746031746,0.9565217391300002,0.0434782608696,0.451544667454,0.136363636364,1.0,-0.253703703704,-0.142857142857,-0.142857142857,0.0,0.0,0.5,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1.423946361054494,8.185611831595574,0.4944077323070692
10.0,5.966146739123692,0.611859836626,0.999999995833,0.704166663733,2.833213344056216,2.0794415416798357,1.0,0.0,4.689264002925451,4.0,3.9999999999999996,5.68697535633982,4.624972813284271,15800.00000000001,843299.9999999995,12.541565831609205,1857.71428571,3281.271297419998,2520.794608080001,6.584791392385716,6.8679744089702925,6.770101113683341,0.050004722704,0.524994742432,0.323975267772,0.0510252348393,0.0500000322528,0.50808531746,-0.0957341269841,0.0205655526992,0.0282776349614,0.421052631579,0.578947368421,0.448214285714,0.1,0.7,-0.519696969697,-1.0,-0.1,0.5,0.0,0.5,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,0,1.301561708040527,7.261616175397535,0.43332471756095065
12.0,5.655991810819852,0.626334517344,0.999999995146,0.723300967363,2.302585092994046,1.0986122886681098,2.0000000000000004,3.0,5.04561403509,3.0,0.0,4.716650983533095,3.734659800249058,205599.9999999999,843299.9999999995,12.947377250438592,1930.6370370399995,4003.5532233899994,3594.1146768800027,7.901377353792616,7.901377353792616,7.901377353792616,0.0666693108122,0.732262497502,0.0666675267912,0.0677326724055,0.0666679924893,0.456469298246,0.088005952381,0.0391644908616,0.0105263157895,0.571428571429,0.42857142857099995,0.211428571429,0.1,0.3,-0.322222222222,-0.4,-0.1,0.0,0.0,0.5,0.0,False,False,False,False,False,True,True,False,False,False,False,False,False,0,1.1138874787897797,7.6371939763769525,0.36121801374953694
13.0,7.084226422097916,0.399999999662,0.999999998575,0.564102563299,2.1972245773362196,2.1972245773362196,9.000000000000002,1.0,4.42617449664,7.0,0.0,6.432940092739179,5.046002437933547,0.0,843299.9999999995,12.332017205787844,0.0,5448.486559139998,2792.9097330799996,4.161005114388181,4.028952622531513,4.697472968215271,0.0285721012259,0.885664496246,0.0285719466104,0.0286197167373,0.0285717391804,0.515213652327,0.0956244392778,0.0478187919463,0.0184563758389,0.721518987342,0.278481012658,0.355422647528,0.0625,1.0,-0.446930846931,-1.0,-0.05,1.0,0.0,0.5,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,0,1.9504876963696662,8.603276673887201,0.40946786836850746
12.0,6.375024819828097,0.10474607130146482,0.999999997967,0.168699186649,3.9100041201960636,1.3862943611198906,9.000000000000002,0.0,4.80204778157,10.0,0.0,7.0909098220799835,5.774222357019403,2500.0000000000005,843299.9999999995,12.842440458050293,1849.9999999999993,6955.832383670004,4245.308224650003,7.601402334583733,7.601402334583733,8.369386278790056,0.0201763562153,0.0200308775169,0.0200135651703,0.6662425611,0.273536639998,0.6468696919624999,0.305194805195,0.00853242320819,0.00170648464164,0.714285714286,0.166666666667,0.467272727273,0.136363636364,0.8,-0.2,-0.2,-0.2,0.8,0.0,0.3,0.4,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1.6383248731887363,8.538334605210261,0.3990354988004391
11.0,7.176254532017144,0.39459459429,0.999999998742,0.534591194296,2.0794415416798357,1.9459101490553132,1.0000000000000004,0.0,4.6610558531,6.0,0.0,5.356586274672012,3.9086841041619627,441000.00000000006,843299.9999999995,13.408120097553834,2946.3421516800004,4598.606802719996,3681.544808500003,7.170888478512505,9.6678285081515,8.191931734464973,0.696664217322,0.11812342993165004,0.0337551232057,0.11812342993165004,0.033333799609,0.453161106135,0.076263061651,0.0543228768171,0.0214231063504,0.7171717171720001,0.2916666666669999,0.294786598378,0.0333333333333,0.9,-0.296726190476,-0.8,-0.1,0.3,0.2,0.2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.2490294190319808,7.410507188478303,0.4687661207237188
11.0,4.442651256490317,0.797619038124,0.999999999746,0.85714283965,2.0794415416798357,1.3862943611198906,18.764235376052365,0.0,4.94047619048,7.0,3.9999999999999996,6.248042874508429,5.00106584307722,14899.999999999993,843299.9999999995,12.544689010436022,2477.33017078,5179.996628130004,3615.6168098299995,4.161005114388181,4.028952622531513,4.697472968215271,0.028571543163900093,0.752896237742,0.0285715055935,0.161389146703,0.0285715667976,0.426984126984,-0.0246031746032,0.0357142857143,0.0154052635175,0.38406488928066823,0.625,0.333333333333,0.17500000000000002,1.0,-0.244285714286,-0.5,-0.05,0.5,0.25,0.0,0.25,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1.4325533780764401,7.902364077982679,0.3149719954806071
12.0,6.169610732491456,0.616883115548,0.999999996587,0.778156993931,2.995732273553991,9.999950000333332e-06,1.0,0.0,4.75471698113,8.0,0.0,5.384495062789089,4.640261505795223,0.0,843299.9999999995,12.124257743447362,0.0,4681.8289473700015,3086.628013849999,4.161005114388181,4.028952622531513,4.697472968215271,0.644420272006,0.280371747071,0.0250554671322,0.0250945338765,0.025057979914300033,0.407823412698,0.078128968254,0.0440251572327,0.0125786163522,0.777777777778,0.222222222222,0.263287981859,0.0333333333333,0.6,-0.438425925926,-1.0,-0.075,0.0,0.0,0.5,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1.5166428489327404,8.451657682223466,0.3883768933121956
6.0,5.062595033026967,0.636942671102,0.999999995,0.7849607090955945,2.4849066497880004,1.3862943611198906,5.999999999999999,0.0,4.689263994719239,10.0,3.9999999999999996,6.16541785423142,4.597138014290827,0.0,764032.0133212074,12.304110918882833,1930.6370370399995,4620.785398229998,2852.6930507100005,7.244941546337007,7.244941546337007,7.244941546337007,0.0333343752412,0.201350254539,0.0333339741745,0.698647533424,0.0333338626215,0.586195286195,0.1190758415435,0.0391644908616,0.025477707006400004,0.555555555556,0.444444444444,0.354545454545,0.136363636364,0.5,-0.253703703704,-0.2,-0.166666666667,0.0,0.0,0.5,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1.6195804230171478,7.897723281570606,0.544199195964412
12.0,5.666426688112432,0.571428569388,0.9367170297986492,0.762820507931,1.3862943611198906,0.6931471805599453,1.0,1.0,4.375,4.0,0.0,6.745236349484363,5.413875707182309,4399.999999999996,843299.9999999995,12.547447132178728,1930.6370370399995,3558.1349903500018,2831.36477088,7.550135342488429,7.550135342488429,7.550135342488429,0.0500012050795,0.504478267909,0.0500015325104,0.345517983461,0.0500010110405,0.423271604938,-0.0317283950617,0.0381944444444,0.03125,0.55,0.45000000000000007,0.209090909091,0.1,0.5,-0.337962962963,-1.0,-0.05,0.1,0.0,0.4,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,0,1.2565948520974572,7.395413367920903,0.36177718852888696
8.0,7.898744066522411,0.323993558672,0.999999999474,0.480273539989,3.9100041201960636,1.3862943611198906,18.764235376052365,3.0,4.65017012063,7.0,0.0,8.376368028636431,7.144362763626876,0.0,823880.2667241599,12.343911622178249,0.0,13973.713349011385,5342.920226459995,6.84587987526405,9.495594499353297,8.870733226659482,0.884806495113,0.028578047171,0.0286113910933,0.0286757887247,0.0293282778982,0.468212944296,0.123227048723,0.04392205382,0.019486545004599995,0.692682926829,0.307317073171,0.381217608682,0.05,1.0,-0.294296422273,-1.0,-0.0333333333333,0.666666666667,-0.166666666667,0.166666666667,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,0,2.6150677324516756,9.545004786114283,0.6300147262408783
9.0,4.176200011570977,0.0,0.0,0.0,0.5208126786472498,1.3862943611198906,1.0,1.0,0.0,9.0,0.0,8.376368028636431,7.144362763626876,50600.0,843299.9999999995,12.796051042634351,3445.0339904799994,13973.713349011385,6225.267902161508,4.161005114388181,4.028952622531513,7.744693494152986,0.022222740002,0.0226171332947,0.02222227824819989,0.910715418435,0.0222224300201,0.25717270469650005,0.0,0.0020220082537569075,0.0154052635175,0.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.34090909091,0.5,0.5,False,True,False,False,False,False,False,False,False,False,True,False,False,0,2.2444767184142416,9.261953154382482,0.34897940993752763
11.0,6.089044875446846,0.5524243987526736,0.999999996183,0.698473279777,2.5649493574615367,1.3862943611198906,1.0,0.0,4.91363636364,9.0,3.9999999999999996,5.365976015021851,4.290459441148391,0.0,843299.9999999995,12.068411467227673,0.0,3261.711478369999,1385.1420160692232,7.313886831633462,8.78710096282138,8.245925689058664,0.022239314335,0.0223329713289,0.292776164121,0.640424377527,0.0222271726882,0.439930555556,0.134114583333,0.0318181818182,0.0113636363636,0.714285714286,0.263157894737,0.410714285714,0.1,0.7,-0.25,-0.4,-0.1,0.0,0.0,0.5,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,1,2.3538075035213857,8.090313870486483,0.4103998497425531
12.0,6.016157159698354,0.594356259975,0.999999997199,0.770308121092,2.1972245773362196,9.999950000333332e-06,1.0,0.0,4.689264009330985,10.0,3.9999999999999996,7.0909098220799835,5.957131868027477,0.0,843299.9999999995,11.50570949234992,0.0,5839.06666667,1896.6173460000002,4.161005114388181,4.028952622531513,4.697472968215271,0.133297489353,0.0202737847899,0.0200048663898,0.0203339652415,0.8060898942258,0.51757870917,0.140748720976,0.052539404553400004,0.0154052635175,0.63829787234,0.2916666666669999,0.392622655123,0.1,1.0,-0.250735294118,-0.6,-0.0666666666667,0.651515151515,0.245454545455,0.5,0.245454545455,False,False,False,False,False,True,False,False,False,False,False,False,True,0,3.0775786693667793,8.672497491282801,0.38033963716560965
14.0,5.484796933490655,0.658119655307,0.999999993333,0.813333327911,1.9459101490553132,1.9459101490553132,1.0,0.0,4.64166666667,4.0,3.9999999999999996,6.6211507744333105,5.497168225293202,2700.0000000000005,843299.9999999995,12.646586313914742,1213.7307692300003,3256.7410924699993,2214.2304284000006,6.86171134048073,8.103217195252766,7.389563953677635,0.200097827246,0.0333363227278,0.0333337424852,0.0333334570067,0.699898650534,0.393986742424,-0.00402462121212,0.0291666666667,0.0166666666667,0.636363636364,0.363636363636,0.353896103896,0.05,0.75,-0.354166666667,-0.5,-0.1,0.333333333333,0.25,0.166666666667,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.4706104839951009,7.622669001819647,0.3116327969107398
10.0,6.16541785423142,0.501057081393,0.99999999661,0.633898302936,2.4849066497880004,1.791759469228055,1.0,1.0,4.76631578947,5.0,3.9999999999999996,6.704414354964107,5.662265794453267,5000.000000000003,764032.0133212074,12.580050526513531,2176.249999999999,6461.4872521915895,3338.6386717899977,6.870617585389444,7.8636512654486515,7.576097340623111,0.475623270991,0.040008713983,0.403918132689,0.0402164254049,0.0402334569329,0.296767676768,0.111919191919,0.0589473684211,0.0105263157895,0.8484848484850002,0.151515151515,0.21237012987,0.0333333333333,1.0,-0.253703703704,-0.2,-0.1,0.0666666666667,0.0,0.433333333333,0.0333333333333,False,False,True,False,False,False,False,True,False,False,False,False,False,1,1.9350857644512154,8.363164529655844,0.4450014972016146
10.0,6.113682179832232,0.6036765292605106,0.99999999635,0.759124084821,2.833213344056216,0.6931471805599453,1.0000000000000004,0.0,4.50554323725,7.0,54.901699437494734,6.53813982376767,6.281643499758974,0.0,764032.0133212074,11.226385091382035,0.0,7679.6363636400065,3679.1962184899976,4.161005114388181,4.028952622531513,4.697472968215271,0.0301031494681,0.0287340989968,0.028791024021,0.883137961225,0.0292337662893,0.444086021505,0.0626344086022,0.0288248337029,0.0221729490022,0.565217391304,0.434782608696,0.440384615385,0.1,0.8,-0.3575,-1.0,-0.05,0.85,0.0,0.35,0.5,False,False,True,False,False,False,False,False,True,False,False,False,False,1,2.087018166327938,8.94645768255799,0.44198299825446996
11.0,5.272999558563747,0.596858635619,0.999999991304,0.730434776257,2.1972245773362196,1.791759469228055,1.0,0.0,4.689263981687774,9.0,54.901699437494734,6.745236349484363,5.586193944372402,3699.999999999998,764032.0133212074,12.330431053005247,2146.7077205899996,5877.551724140004,3425.2175754299988,6.643789733147672,8.605735993125135,8.031939656992972,0.0333338317123,0.033339456646,0.3889291596729001,0.0333337351368,0.511063816832,0.366515151515,0.146363636364,0.0412371134021,0.0154639175258,0.727272727273,0.272727272727,0.273125,0.1,0.5,-0.291666666667,-0.5,-0.125,0.0,0.0,0.5,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1.7157555218606428,8.22465776140175,0.36423791336671457
9.0,6.2878585601617845,0.47058494634902936,0.99999999729,0.60162601463,1.3862943611198906,1.0986122886681098,1.0000000000000004,0.0,4.88454376164,9.0,54.901699437494734,7.195330611328814,5.84759417668828,0.0,764032.0133212074,11.226385091382035,0.0,2491.9999999999995,1385.1420160692232,8.188966863648876,8.188966863648876,8.188966863648876,0.0222238898183,0.0222248547448,0.657464412253,0.155629210424,0.142457632759,0.456469298246,0.0501822916667,0.0260707635009,0.0204841713222,0.56,0.44,0.457857142857,0.16,1.0,-0.436742424242,-1.0,-0.125,1.0,-0.125,0.5,0.125,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1.7985170142014513,7.821242083523558,0.48783486365277917
11.0,6.650279048587422,0.555555554812,0.999999997877,0.73673035937,2.8903717578961645,2.3978952727983707,0.0,4.656854249492379,4.61787564767,6.0,3.9999999999999996,6.028278520230698,5.440684607834958,0.0,810650.9262663649,12.97818734056671,0.0,5730.32786885,3149.4851823368213,6.559615237493242,9.758519582283522,8.486775220194705,0.0333343184315,0.0333573997779,0.366656452539,0.5333160392385,0.0333357900131,0.432087320574,0.106205143541,0.050518134715,0.0233160621762,0.684210526316,0.315789473684,0.396600621601,0.1,1.0,-0.334490740741,-0.7,-0.1,0.518939393939,0.276515151515,0.0189393939394,0.276515151515,False,False,False,False,True,False,False,False,False,False,False,True,False,0,1.819188962062942,8.653702522625672,0.4409544585806353
11.0,5.560681631015528,0.620155036356,0.999999993789,0.7672345660128176,2.302585092994046,1.3862943611198906,1.0000000000000004,0.0,5.11196911197,7.0,0.0,6.261491684321042,5.133835727884378,0.0,843299.9999999995,11.976665770490767,0.0,4118.000000000001,2368.7826375899995,9.062459205784533,10.332050506334692,9.482350275033667,0.0285721913688,0.0285720606604,0.885216299485,0.0285718021438,0.0290676463424,0.313606654783,0.0549316696376,0.023166023166,0.019305019305,0.545454545455,0.45454545454499995,0.267676767677,0.0333333333333,0.6,-0.314444444444,-0.6,-0.125,0.0,0.0,0.5,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1.738134094943368,8.323365694436081,0.3807557549216096
13.0,6.643789733147672,0.514487674238098,0.999999997691,0.653579675165,1.791759469228055,0.6931471805599453,3.0,0.0,4.94132985658,9.0,0.0,6.756932389247553,5.772133164679435,1700.0,843299.9999999995,12.182012735516807,1164.5000000000002,7466.000000000005,3159.92571374,10.145600697435277,10.992066340225865,10.848142750901696,0.0223273879172,0.0222239048208,0.489263756049,0.0222366819117,0.443948269301,0.510456349206,0.0884399801587,0.0299869621904,0.0154052635175,0.7419354838710001,0.258064516129,0.272510351967,0.0625,0.6,-0.226041666667,-0.3,-0.125,0.9,-0.204545454546,0.5,0.5,False,False,False,False,True,False,False,False,False,False,True,False,False,0,2.3622826590141743,8.748701659062075,0.38835720524576395
10.0,6.016157159698354,0.428223844074,0.999999999262,0.588191881485,2.6390573296152584,2.0794415416798357,18.764235376052365,0.0,4.58306488725,4.0,0.0,5.176149732573829,3.7898553714539385,42300.00000000003,843299.9999999995,12.858986200113808,2072.671794870001,3594.5979557299997,2770.680521639291,6.679599185844383,9.268703615273097,7.975908360165538,0.0500033341913,0.05222017759730002,0.0501480137953,0.797628447659,0.0500000267571,0.416822651033,0.1190758415435,0.0239300506213,0.0220892774965,0.52,0.48,0.415537587413,0.05,1.0,-0.285890758547,-1.0,-0.1,0.0,0.2,0.3,0.2,True,False,False,False,False,False,False,False,True,False,False,False,False,1,1.2972627716860414,7.328388869027782,0.4362680410523509
10.0,5.153291594497779,0.685185180956,0.9841163404350166,0.745614028547,1.9459101490553132,0.6931471805599453,1.0,1.0000000000000004,4.62209302326,6.0,0.05933709747208126,6.906754778648554,5.310739886546594,23499.999999999978,843299.9999999995,12.686699852545894,2669.669724770001,5218.000000000004,3058.6159280676334,6.594413459749778,6.594413459749778,6.594413459749778,0.0333343375562,0.698664007731,0.19999973046,0.0346630393452,0.0333388849077,0.55,0.1190758415435,0.0116279069767,0.0154052635175,0.5,0.5,0.375,0.17500000000000002,0.5,-0.358333333333,-0.4,-0.1,0.0,0.0,0.5,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1.705769653021834,7.843585966492587,0.3842285700038549
7.0,6.79794041297493,0.446978334724,0.999999998221,0.5843764660971263,2.8903717578961645,0.6931471805599453,1.0,4.656854249492379,4.85810055866,8.0,3.9999999999999996,6.018593214496234,4.8549556682487225,50199.999999999985,843299.9999999995,12.964307415212271,3013.69659443,4844.993571009999,3943.074418219999,9.417435838868785,9.417435838868785,9.590970088290774,0.36821915964459995,0.025155091873,0.158796094078,0.422495975579,0.0253336788254,0.517847366,0.128791120313,0.0379888268156,0.0154052635175,0.607142857143,0.392857142857,0.381386554622,0.1,1.0,-0.188888888889,-0.6,-0.1,0.0,0.0,0.5,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,1,1.228677011930481,7.513325637216547,0.6150464681209257
14.0,6.148468295917647,0.470449171465,0.999999995516,0.663677127069,1.6094379124341003,1.0986122886681098,1.0,0.0,4.09207708779,6.0,0.0,6.278521424165844,4.6709579265260945,0.0,843299.9999999995,12.55438286920275,0.0,6015.866666669999,2783.92294409,7.438971592395862,7.901377353792616,7.696667081526462,0.866618983952,0.0333356220499,0.0333369517431,0.0333345128115,0.0333739294431,0.524885057471,0.0492528735632,0.0214132762313,0.017130620985,0.555555555556,0.444444444444,0.352,0.1,0.7,-0.317708333333,-0.5,-0.125,0.0,0.0,0.5,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2.1605145950047344,8.702321915538231,0.34351728077074833
9.0,6.311734809152915,0.548433054161372,0.999999996875,0.693749997832,2.0794415416798357,1.6094379124341003,1.0,0.0,4.66545454545,5.0,3.9999999999999996,6.70073110954781,5.614040099155339,0.0,810650.9262663649,12.303113145648316,0.0,3736.202160490001,2438.92878243,8.071218539969863,8.071218539969863,8.071218539969863,0.445851759443,0.0400140557529,0.0421197370894,0.0401425477389,0.431871899976,0.476210826211,0.118318602694,0.0381818181818,0.0109090909091,0.777777777778,0.222222222222,0.301244588745,0.0333333333333,1.0,-0.236111111111,-0.5,-0.1,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1.5316849358070226,8.226092525022562,0.48929968273747776
9.0,6.62273632394984,0.6010737073008307,0.999999997802,0.756043954382,2.3978952727983707,1.791759469228055,1.0,1.0,4.68708388815,10.0,0.0,6.184148890937483,5.19351225218191,3499.9999999999977,843299.9999999995,12.264629248115186,1718.1666666700007,4758.166338579999,3082.3143600100007,6.386879319362645,8.434028950155469,7.751303260209608,0.22083146572829992,0.519984028527,0.219009671079,0.0201459779762,0.0200288566895,0.362070596071,0.0165757575758,0.0292942743009,0.0154052635175,0.38406488928066823,0.435897435897,0.284201101928,0.0333333333333,0.6,-0.321568627451,-1.0,-0.05,0.0,0.0,0.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1.543522905191076,8.019941579788506,0.5081863233117032
9.0,6.467698726104354,0.497592294546,0.999999997436,0.666666664957,2.70805020110221,1.0986122886681098,1.0000000000000004,0.0,4.66874027994,9.0,3.9999999999999996,6.1070228877422545,5.09443163183756,0.0,764032.0133212074,11.872857653876178,1930.6370370399995,7970.928571430001,4096.711767420002,7.170888478512505,9.680406499268875,8.191931734464973,0.0227954663103,0.0223250339481,0.0222550747869,0.22491993642,0.707704488535,0.43009004884,0.255803571429,0.0264385692068,0.00311041990669,0.894736842105,0.105263157895,0.440644257703,0.1,1.0,-0.229166666667,-0.333333333333,-0.125,0.0,0.0,0.5,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1.9454585934552642,8.706373098267463,0.4988157162420369
9.0,5.327876168789581,0.6732673234,0.99999999187,0.813008123471,1.9459101490553132,1.791759469228055,0.0,1.0,4.34634146341,5.0,0.0,6.672032945461067,5.698160031637848,2300.0000000000005,843299.9999999995,13.011970219218428,1340.6666666699998,4854.548599670001,3071.69386555,7.3783837129967145,8.071218539969863,7.783640596221253,0.33995055854370004,0.240098218127,0.0400003813624,0.33995055854370004,0.0400002834232,0.34245014245,0.00940170940171,0.019512195122,0.00975609756098,0.666666666667,0.333333333333,0.35,0.17500000000000002,0.5,-0.35,-0.4,-0.2375,0.0,0.0,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1.5802253046125951,8.164761214206942,0.4270880494433172
12.0,5.267858159063328,0.666666663139,0.999999991803,0.80327868194,2.3978952727983707,1.791759469228055,2.0000000000000004,1.0,4.39896373057,8.0,0.0,5.951671663674803,5.190585987056783,2500.0000000000005,843299.9999999995,12.839472475608636,1496.6666666699998,5431.97745238,3077.0637424100028,7.650168700845001,11.159117834926688,10.4954598897216,0.430683832473,0.02500454428449994,0.0250104136575,0.148143919848,0.371157289737,0.270634920635,0.187301587302,0.020725388601,0.0103626943005,0.666666666667,0.333333333333,0.3625,0.17500000000000002,1.0,-0.295833333333,-0.3,-0.2375,0.833333333333,0.166666666667,0.333333333333,0.166666666667,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1.7650633343045041,8.27799921483903,0.340193773383039
8.0,5.673323267171493,0.588850172164,0.999999999746,0.693181814243,1.6094379124341003,1.3862943611198906,2.0000000000000004,0.0,4.74827586207,7.0,0.0,6.483107351457199,5.32856940971925,31600.000000000004,843299.9999999995,12.960182878027913,2492.3700000000003,6077.6116259084665,3241.3883837599983,8.476579508530941,11.47107168834584,10.82677375892267,0.2921080588453999,0.0285783480946,0.194198672363,0.108740045076,0.376374875621,0.421977124183,0.192238562092,0.0689655172414,0.0172413793103,0.8,0.20000000000000004,0.435833333333,0.0333333333333,0.7,-0.316111111111,-0.8,-0.125,0.4,0.34090909091,0.1,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,0,1.874732729846347,8.184860032237697,0.48880652407636094
13.0,6.349138991379798,0.500897665169,0.999999999746,0.657971012586,2.302585092994046,1.0986122886681098,2.0000000000000004,0.0,4.78458844133,8.0,0.0,7.496097345175956,6.202246290866022,0.0,843299.9999999995,11.859885370372384,0.0,3528.983948280002,1903.0270040199994,7.00397413672268,8.692223953964591,8.13485520055867,0.0256994094493,0.0250042566942,0.393069437208,0.0250025668122,0.531224329836,0.508900462963,0.0561144179894,0.045534150613,0.0154052635175,0.604651162791,0.395348837209,0.334706959707,0.1,0.6,-0.308169934641,-1.0,-0.1,0.0,0.0,0.5,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1.8539568718443051,8.169048602687543,0.3739812713723451
